message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you our premium product for sale. It's worth $120 to you, and we're looking to get a fair return for it. Let's start our negotiation at $100. Looking forward to your response!",100.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your initial offer, but I was thinking more along the lines of $90. I'm willing to pay a fair price for the product, but I need to make sure it's within my budget.",90.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your response, Bob. We understand your position and are willing to consider a middle ground. Our counteroffer for the product is $95.",95.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to compromise, Alice. However, I'm still a bit above my budget. I'd be willing to meet you halfway and offer $92.50 for the product.",92.5,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your offer, Bob. We value your interest in our product and are willing to agree on a price of $93.75.",93.75,Alice,5,
,,Bob,5,RejectOffer
"I'm getting close to your offer, Alice. I'm willing to meet you at $92.25 for the product. Can you consider this revised offer?",92.25,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your latest offer, Bob. Considering our costs and the value you place on the product, we are pleased to offer you the product for $93.00.",93.0,Alice,7,
,,Bob,7,RejectOffer
"I'm getting close to your offer, Alice. I'm willing to meet you at $91.50 for the product. Can you consider this revised offer?",91.5,Bob,8,
,,Alice,8,RejectOffer
"Thank you for your offer, Bob. After careful consideration, we are pleased to offer you the product for $92.00.",92.0,Alice,9,
,,Bob,9,RejectOffer
"I'm almost there, Alice. I'm willing to meet you at $91.00 for the product. This is my final offer.",91.0,Bob,10,
,,Alice,10,AcceptOffer
