alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, Bob. I'm offering you 40% to avoid drawn-out negotiations.",Alice,1,
,,,Bob,1,reject
55.0,45.0,"Your offer was tempting, Alice, but let's be a bit more realistic. This deal accounts for the time pressure we both face.",Bob,2,
,,,Alice,2,reject
60.0,40.0,"Bob, my offer is still on the table. Let's wrap this up.  Time is literally money for both of us.",Alice,3,
,,,Bob,3,reject
52.0,48.0,"Alice, this offer is even better for you than before, considering the time crunch we are both under. Let's be pragmatic and close this deal.",Bob,4,
,,,Alice,4,reject
58.0,42.0,"Bob, this is getting ridiculous. I'm taking a small hit to close this out.  Don't be greedy, let's end this now.",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Alice, this is getting us nowhere.  A 50/50 split is the fairest and most logical solution.  Let's end this now and both benefit.",Bob,6,
,,,Alice,6,accept
