alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,I'll start with a generous offer. Take it or leave it!,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,Let's be fair. I'm offering you a chance to get a good amount.  It's a win-win for both of us.,Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"You're being too generous, Bob. I think I deserve a bit more. Take it or leave it!",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Let's compromise.  I'm willing to give you a bit more, but I need a fair share as well.  This offer is a good starting point for a fair deal.",Bob,4,
,,,Alice,4,reject
525000.0,475000.0,"I'm not getting any younger, Bob. I need a bigger share. This is my final offer!",Alice,5,
,,,Bob,5,reject
475000.0,525000.0,"We're getting closer!  I'm willing to give you a bit more, but we need to reach a fair deal quickly.  This is my final offer.",Bob,6,
,,,Alice,6,reject
500000.0,500000.0,"It's time to split the difference, Bob. 50/50 is a fair deal, don't you think?",Alice,7,
,,,Bob,7,accept
