alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's start with a fair deal.  I'll take 90%, and you get 10%.  We can adjust as we go.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,I'll start with a more aggressive offer. Take it or leave it!,Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"Let's be reasonable here. My offer is fair.  I'll take 60% and you get 40%,  I'm not interested in playing this game for too long.",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"You're being too greedy, Alice. I'll give you a smaller share, but I'm still not giving up!",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,Let's split it down the middle.  It's a fair deal for both of us and avoids further inflation. We'll both walk away with something.,Alice,5,
,,,Bob,5,accept
