message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this incredible product. I believe it's a game-changer, and I'm confident you'll love it. I'm willing to sell it to you for $2000000. Is this something you'd like to consider?",2000000.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but $2000000 is a bit steep for me. I'd like to make a counteroffer of $1400000. Is that something you'd be willing to consider?",1400000.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest in the product, Bob. I understand that $1400000 is a bit lower than my initial offer, but I'm willing to meet you halfway. I'm now offering the product to you for $1800000. Is this a price you'd be comfortable with?",1800000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me halfway, Alice. However, I'm still a bit above my budget. I'd like to make a counteroffer of $1600000. Is that something you'd be willing to consider?",1600000.0,Bob,4,
,,Alice,4,RejectOffer
"I'm glad we're still in the conversation, Bob. I understand that $1600000 is still a bit lower than I'd like, but I'm willing to make one more concession. I'm now offering the product to you for $1700000. This is my final offer, and I'm confident it's a great deal for both of us.",1700000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your willingness to make one more concession, Alice. However, I'm still not comfortable with the price. I'd like to make a counteroffer of $1500000. I'm willing to compromise, but I need to stay within my budget.",1500000.0,Bob,6,
,,Alice,6,SellToJhon
