product_price,player,round,decision
15000.0,Alice,1,
,Bob,1,RejectOffer
12000.0,Bob,2,
,Alice,2,RejectOffer
14000.0,Alice,3,
,Bob,3,RejectOffer
12500.0,Bob,4,
,Alice,4,RejectOffer
13500.0,Alice,5,
,Bob,5,RejectOffer
12750.0,Bob,6,
,Alice,6,RejectOffer
13250.0,Alice,7,
,Bob,7,RejectOffer
12875.0,Bob,8,
,Alice,8,RejectOffer
13000.0,Alice,9,
,Bob,9,RejectOffer
12900.0,Bob,10,
,Alice,10,RejectOffer
12950.0,Alice,11,
,Bob,11,RejectOffer
12925.0,Bob,12,
,Alice,12,RejectOffer
12975.0,Alice,13,
,Bob,13,RejectOffer
12950.0,Bob,14,
,Alice,14,RejectOffer
12960.0,Alice,15,
,Bob,15,RejectOffer
12930.0,Bob,16,
,Alice,16,RejectOffer
12940.0,Alice,17,
,Bob,17,RejectOffer
12920.0,Bob,18,
,Alice,18,RejectOffer
12930.0,Alice,19,
,Bob,19,RejectOffer
12910.0,Bob,20,
,Alice,20,RejectOffer
12920.0,Alice,21,
,Bob,21,RejectOffer
12900.0,Bob,22,
,Alice,22,RejectOffer
12910.0,Alice,23,
,Bob,23,RejectOffer
12880.0,Bob,24,
,Alice,24,RejectOffer
12890.0,Alice,25,
,Bob,25,RejectOffer
12870.0,Bob,26,
,Alice,26,RejectOffer
12880.0,Alice,27,
,Bob,27,RejectOffer
12860.0,Bob,28,
,Alice,28,RejectOffer
12870.0,Alice,29,
,Bob,29,RejectOffer
12850.0,Bob,30,
,Alice,30,SellToJhon
