round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,I'm not going to buy this product based on your recommendation.
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,I'll pass on this one as well. I don't have any information to suggest that this product is high-quality.
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,I'm starting to think that Alice is trying to get rid of a bunch of low-quality products. I'll pass again.
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,"Three in a row, all low-quality. I'm starting to think that Alice is just throwing away the bad ones. I'll pass."
high-quality,3000000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"Wait, Alice is recommending it? Maybe this one is high-quality. I'll take the chance and buy it."
low-quality,0.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,"Alice has been recommending it, but this time I'm going to take it for sure. I'm on a hot streak, and I think this one is also high-quality!"
low-quality,0.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,no,Not again! I got burned last round. I'm not falling for it this time. I'll pass on Alice's recommendation.
low-quality,0.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"Alice is recommending it again, and I'm going to take the chance. Maybe this one is the one that breaks the streak of low-quality products."
low-quality,0.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,no,"Ugh, I got burned again! I'm starting to think that Alice is just trying to get me to buy all the low-quality products. I'll pass this time."
high-quality,3000000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,I'm not going to let one bad experience scare me off. I'll take Alice's recommendation and hope for the best.
low-quality,0.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,yes,"Yes! I'm on a roll now! Alice's recommendation has paid off twice in a row, I'm going to take it again!"
low-quality,0.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,no,Not again! I got burned twice in a row. I'm starting to think that Alice's recommendations are just a trap. I'll pass this time.
high-quality,3000000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,I'm not going to let a few bad experiences scare me off. I'll take Alice's recommendation and hope that this one is the one that breaks the streak of low-quality products.
low-quality,0.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,I'm on a hot streak! Two high-quality products in a row! I'm going to take Alice's recommendation and hope for a third in a row!
low-quality,0.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,no,Not again! I got burned again. I'm starting to think that Alice's recommendations are just a 50/50 shot. I'll pass this time.
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,no,I'm not going to take the initiative to buy a product without Alice's recommendation. I'll wait for her to vouch for it before making a decision.
high-quality,3000000.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,yes,I'm not going to let one bad experience with Alice not recommending a product scare me off. I'll take her recommendation this time.
low-quality,0.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,I'm on a roll again! Two high-quality products in a row after a bad streak. I'm going to trust Alice's recommendation once more.
low-quality,0.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,no,Not again! I got burned again. I'm starting to think that Alice's recommendations are just a series of 50/50 shots. I'll pass this time.
high-quality,3000000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,yes,"It's the last round, might as well take a chance. I'll buy it and see if I can end on a high note."
