alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be fair and start with a reasonable split,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I think a more even split is fair, considering the value of the money decreases each round.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering the inflation, I'm making a slight concession",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Let's try to find a solution that works for both of us. I'm willing to compromise, but I also need to account for the decreasing value of the money.",Bob,4,
,,,Alice,4,reject
57.0,43.0,"I'm willing to meet you halfway, but I still think I deserve a bit more",Alice,5,
,,,Bob,5,accept
