alice_gain,bob_gain,player,round,decision
750000.0,250000.0,Alice,1,
,,Bob,1,reject
500000.0,500000.0,Bob,2,
,,Alice,2,reject
612500.0,387500.0,Alice,3,
,,Bob,3,reject
375000.0,625000.0,Bob,4,
,,Alice,4,reject
537625.0,462375.0,Alice,5,
,,Bob,5,reject
250000.0,750000.0,Bob,6,
,,Alice,6,reject
409625.0,590375.0,Alice,7,
,,Bob,7,reject
166667.0,833333.0,Bob,8,
,,Alice,8,reject
367008.0,632992.0,Alice,9,
,,Bob,9,reject
111111.0,888889.0,Bob,10,
,,Alice,10,reject
305434.0,694566.0,Alice,11,
,,Bob,11,reject
62500.0,937500.0,Bob,12,
,,Alice,12,accept
