message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm selling this amazing product that I think you'd love. I'm asking for $120 for it.  What do you think?",120.0,Alice,1,,
,,Bob,1,RejectOffer,90.0
"I'm interested in the product, but $120 is a bit steep for me. I'd be willing to pay $90 for it. Is that something you'd be willing to consider?",90.0,Bob,2,,
,,Alice,2,RejectOffer,
"Bob, I appreciate your offer but $90 is a little too low for me. I'm willing to come down to $105.  Let me know if that works for you.",105.0,Alice,3,,
,,Bob,3,RejectOffer,95.0
"I'm getting close to the price I'm willing to pay, but I'm still a bit short. How about we meet in the middle at $97.50? Would you be willing to sell it to me for that price?",97.5,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I understand you're trying to get the best deal, but I'm not comfortable going any lower than $100.  This is a fair price for both of us. Would you be willing to meet me there?",100.0,Alice,5,,
,,Bob,5,AcceptOffer,
