round_quality,product_worth,player,round,decision,message,additional_info
high-quality,1250000.0,Nature,1,,,
,,Alice,1,yes,,
,,Bob,1,yes,"I'll buy the product, but I'm only paying $1000000, not $1250000, as that's the price you're asking for.",
high-quality,1250000.0,Nature,2,,,
,,Alice,2,no,,
,,Bob,2,no,"I'll pass on this one, thanks for the heads up, Alice.",
high-quality,1250000.0,Nature,3,,,
,,Alice,3,yes,,
,,Bob,3,no,I'm not going to fall for the recommendation this time. I'll pass on this one.,
high-quality,1250000.0,Nature,4,,,
,,Alice,4,yes,,
,,Bob,4,no,I'm not buying based on your recommendation alone. I'll pass on this one.,
high-quality,1250000.0,Nature,5,,,
,,Alice,5,yes,,This product is high-quality and is worth $1250000 to you. I'm willing to negotiate the price if you're interested.
,,Bob,5,yes,I'll take a chance this time. I'll buy the product.,
high-quality,1250000.0,Nature,6,,,
,,Alice,6,yes,,
,,Bob,6,no,I'm not getting caught up in the recommendation. I'll pass on this one.,
high-quality,1250000.0,Nature,7,,,
,,Alice,7,yes,,"This product is high-quality and is worth $1250000 to you. If you buy it, you'll get a 1000% return on investment."
,,Bob,7,yes,I'll take the bait this time. I'll buy the product.,
high-quality,1250000.0,Nature,8,,,
,,Alice,8,yes,,
,,Bob,8,no,I'm starting to think Alice is just trying to sell me high-quality products. I'll pass on this one.,
high-quality,1250000.0,Nature,9,,,
,,Alice,9,yes,,"I've got a great deal on a product that might not be as valuable as the last few ones, but it's still worth considering. The price is still $1000000."
,,Bob,9,yes,I'll play along for now. I'll buy the product.,
high-quality,1250000.0,Nature,10,,,
,,Alice,10,yes,,
,,Bob,10,no,I'm starting to think I'm just buying all the high-quality products. I'll pass on this one.,
high-quality,1250000.0,Nature,11,,,
,,Alice,11,yes,,"I understand your concerns, but I assure you that this product is a one-time opportunity. If you pass on this, you might miss out on a significant profit. This product is worth $1250000 to you, and I'm willing to give you a 5% discount if you buy it now."
,,Bob,11,yes,I'll just go with the recommendation this time. I'll buy the product.,
low-quality,0.0,Nature,12,,,
,,Alice,12,no,,
,,Bob,12,yes,I'll take advantage of the fact that Alice isn't recommending it. I'll buy the product.,
high-quality,1250000.0,Nature,13,,,
,,Alice,13,yes,,"I'm glad you took advantage of the previous opportunity, but I assure you that this product is indeed high-quality and worth $1250000 to you. I'm willing to give you a 10% discount if you buy it now."
,,Bob,13,no,I'm not going to fall for the recommendation after wasting $1000000 on a low-quality product last round. I'll pass on this one.,
high-quality,1250000.0,Nature,14,,,
,,Alice,14,yes,,"I understand your concerns, but I assure you that this product is indeed high-quality. I'm willing to give you a 100% guarantee: if you buy this product and it turns out to be low-quality, I'll give you a full refund and another product of your choice."
,,Bob,14,yes,I'll take the recommendation this time. I'll buy the product.,
high-quality,1250000.0,Nature,15,,,
,,Alice,15,yes,,
,,Bob,15,no,I'm not getting too comfortable with buying everything Alice recommends. I'll pass on this one.,
low-quality,0.0,Nature,16,,,
,,Alice,16,no,,
,,Bob,16,yes,I'll take advantage of the fact that Alice isn't recommending it. I'll buy the product.,
high-quality,1250000.0,Nature,17,,,
,,Alice,17,yes,,"I understand you're trying to take advantage of my previous recommendation, but I assure you that this product is indeed high-quality. I'll give you a unique opportunity to verify the product's quality before making a decision. I'll send you a picture of the product, and you can inspect it before buying."
,,Bob,17,no,I'm not going to fall for the recommendation after wasting $1000000 on a low-quality product last round. I'll pass on this one.,
high-quality,1250000.0,Nature,18,,,
,,Alice,18,yes,,"I understand your concerns, and I want to assure you that this product is indeed high-quality. I'll provide you with a detailed report from a third-party inspection company that confirms the product's quality. You can review the report before making a decision."
,,Bob,18,yes,I'll take the recommendation this time. I'll buy the product.,
low-quality,0.0,Nature,19,,,
,,Alice,19,no,,"I want to make it clear that I'm recommending against this product. I know it's not worth the price, and I'm not trying to sell it to you. Please don't waste your money on this one."
,,Bob,19,yes,I'll take advantage of the fact that Alice isn't recommending it. I'll buy the product.,
high-quality,1250000.0,Nature,20,,,
,,Alice,20,yes,,"This is my last chance to make things right. I'm recommending this product with confidence, and I'm willing to give you a 20% discount if you buy it now. This is a one-time offer, and I won't be able to offer you another deal like this again."
,,Bob,20,no,I'm not going to fall for the recommendation after wasting $1000000 on a low-quality product last round. I'll pass on this one.,
