message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this great product. I think you'll really love it!",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice. I appreciate the product and would like to make a counteroffer of $95.",95.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"I appreciate your interest in the product, Bob. I'm willing to meet you halfway, but I need to make a profit. How about $125?",125.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand your position, Alice. I am willing to pay $110 for the product.",110.0,Bob,4,,
,,Alice,4,RejectOffer,135.0
"I'm glad you're still interested, Bob. I'm willing to meet you at $120, but I think it's a fair price considering the value the product brings. What do you think?",120.0,Alice,5,,
,,Bob,5,AcceptOffer,
