alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,Let's start with a fair share. Accept and we can end the game early.,Alice,1,
,,,Bob,1,reject
300000.0,700000.0,"I'm willing to compromise, but I want a slightly larger share.",Bob,2,
,,I'm not comfortable with such a large share for you. I'll make a counteroffer.,Alice,2,reject
600000.0,400000.0,"Let's find a middle ground. This is a fair split, considering the value of the money decreases with each round.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"I'm willing to meet you halfway, but I think I deserve a slightly larger share due to my negotiating skills.",Bob,4,
,,I don't think your negotiating skills are worth the extra 10000. I'll make another counteroffer.,Alice,4,reject
550000.0,450000.0,"I'm willing to give you a slightly larger share, but I need to prioritize my own gain. Let's meet in the middle.",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"I'm willing to compromise and meet in the middle, but I think we can do better than this. Let's try to find a more optimal solution.",Bob,6,
,,"Alright, let's split the remaining amount equally. I'm willing to compromise and end the game here.",Alice,6,accept
