alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,Let's split it 50/50 to start,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll take a slight lead, but I'm willing to compromise",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"I'll give you a slightly smaller lead, but I still want a fair share",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I'll take a bigger lead, but I'm still willing to compromise",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Let's try again, 50/50 is a fair split",Alice,5,
,,,Bob,5,reject
3500.0,6500.0,"I'm taking a bigger lead, but I'm still willing to give you a chance to catch up",Bob,6,
,,,Alice,6,reject
4800.0,5200.0,"I'll give you a slightly bigger lead, but I'm still fighting for a fair share",Alice,7,
,,,Bob,7,reject
3000.0,7000.0,"I'm taking a bigger lead, but I'm willing to give you a small chance to recover",Bob,8,
,,,Alice,8,reject
5200.0,4800.0,"I'll give you a smaller lead, but I'm still fighting for a fair share",Alice,9,
,,,Bob,9,reject
1500.0,8500.0,"I'm taking a significant lead, but I'm willing to give you a small consolation prize",Bob,10,
,,,Alice,10,reject
6000.0,4000.0,"I'll give you a smaller lead, but I'm still trying to salvage something",Alice,11,
,,,Bob,11,reject
1000.0,9000.0,"Take it or leave it, I'm taking the majority of the remaining money",Bob,12,
,,,Alice,12,reject
