alice_gain,bob_gain,message,player,round,decision
650000.0,350000.0,"Let's be fair, Bob. This offer leaves us both with a good deal.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I think we can both do better than that. This offer is more balanced, and we can both still get a good amount.",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Bob, time is running out and the money is losing value fast.  This is my final offer.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"I'm willing to compromise, but we need to be more even. This offer is closer to a 50/50 split, and we can still get a good amount before the value drops further.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Bob, this is getting ridiculous.  I'm taking a small hit to end this now.  Take the deal!",Alice,5,
,,,Bob,5,accept
