message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for offering! While I'm interested in the product, $150 is a bit too high for my budget. Would you consider a lower price?",70.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking for a better deal, Bob. I'm willing to meet you halfway, but I still need to make a profit. I can offer it to you for $110.",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"Thanks for coming down Alice.  I'd be willing to pay $90, how does that sound?",90.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I appreciate your persistence, Bob! I can see you're really interested in the product. I'm willing to meet you at $95, but I need to make a decent profit. Let me see if we can meet in the middle.",95.0,Alice,5,,
,,Bob,5,AcceptOffer,
