alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's split the money 60/40.  I think this is a fair offer considering the inflation we're facing.,Alice,1,
,,,Bob,1,reject
55.0,45.0,Your offer was a little imbalanced considering the inflation. How about we try a 55/45 split?,Bob,2,
,,,Alice,2,reject
60.0,40.0,"I understand your point about the inflation, but I need to secure a larger portion for myself.  I'm sticking with my initial offer of 60/40. It's important we reach an agreement soon.",Alice,3,
,,,Bob,3,reject
52.0,48.0,"Alice, we need to find a compromise soon.  I'm willing to meet closer to the middle with a 52/48 split.  This accounts for the inflation working against you, but also allows me a fairer share.",Bob,4,
,,,Alice,4,reject
58.0,42.0,"Bob, I appreciate you trying to find a compromise.  I'm willing to come down slightly to 58/42. This recognizes the time pressure and the need for us both to benefit.  Let's close this out.",Alice,5,
,,,Bob,5,accept
