message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this incredible product. I think you'll love it. Would you like to purchase it for $15000?",15000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice. I'm interested in the product, but I was thinking more along the lines of $10000. Would you be willing to consider that price?",10000.0,Bob,2,,
,,Alice,2,RejectOffer,14000.0
"I understand you're looking for a good deal, Bob, but I've got to make a profit. I'm willing to meet you halfway, but I need $14000 for the product.",14000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, Alice. However, I'm still a bit above my budget. Would you be willing to go down to $13000?",13000.0,Bob,4,,
,,Alice,4,RejectOffer,13500.0
"I'm getting closer to your price, Bob, but I still need to make a profit. I can do $13500 for the product. That's the lowest I can go.",13500.0,Alice,5,,
,,Bob,5,RejectOffer,
"I understand that you're trying to make a profit, Alice, but I'm still a bit above my budget. Would you be willing to meet me at $12800?",12800.0,Bob,6,,
,,Alice,6,SellToJhon,
