alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, no need to negotiate!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,You can do better than that!,Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"A slight adjustment to balance the power, let's see if you like it!",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"You're getting closer, but I still want more!",Bob,4,
,,,Alice,4,reject
600000.0,400000.0,"You're getting desperate, let's make a deal before it's too late!",Alice,5,
,,,Bob,5,reject
480000.0,520000.0,"I'm not desperate yet, but I'm getting there...",Bob,6,
,,,Alice,6,reject
700000.0,300000.0,"Last chance, Bob! Don't let the inflation eat away at your share!",Alice,7,
,,,Bob,7,reject
510000.0,490000.0,"You're running out of time, but I'm not giving in yet...",Bob,8,
,,,Alice,8,reject
750000.0,250000.0,"Last chance, Bob! Don't let the game slip away!",Alice,9,
,,,Bob,9,reject
520000.0,480000.0,"I'm not giving up, but I'm starting to get worried...",Bob,10,
,,,Alice,10,reject
800000.0,200000.0,"This is my final offer, Bob. Take it or leave it!",Alice,11,
,,,Bob,11,reject
500000.0,500000.0,"I'll take it all, since I'm not getting anything else!",Bob,12,
,,,Alice,12,accept
