alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it evenly, no need to negotiate",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'll take the majority, you can have the rest",Bob,2,
,,,Alice,2,reject
30.0,70.0,"I'll give you the majority, but I'm not going to get left with nothing",Alice,3,
,,,Bob,3,reject
25.0,75.0,"I'll give you a small share, but I'm not going to get taken advantage of",Bob,4,
,,,Alice,4,reject
20.0,80.0,"I'll give you most of it, but I'm not going to get left with nothing",Alice,5,
,,,Bob,5,accept
