alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly, Bob. Fair is fair!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll give you a slightly better deal, but still a bit more for me!",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"I'm willing to give you a little more, Bob, but I still need a fair share. Let's find a middle ground.",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"I'm getting closer to my ideal, but I'll give you a bit more to keep the game going!",Bob,4,
,,,Alice,4,reject
6000.0,4000.0,"Bob, we're getting close to the end.  Let's make a deal where we both get a decent amount.  I'm offering you 4000, which is still more than your last offer.",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"I'm getting closer to my goal, but I'll give you a bit more to keep the game going! Don't expect much more, though!",Bob,6,
,,,Alice,6,reject
6500.0,3500.0,"Bob, we're running out of time.  Let's find a compromise before we both lose out. I'm offering you 3500, which is a fair share for the remaining time.",Alice,7,
,,,Bob,7,reject
2500.0,7500.0,"I'm not giving up yet! I'll give you a bit more, but I'm still going for the majority!",Bob,8,
,,,Alice,8,reject
7000.0,3000.0,"Bob, we're getting desperate now. Let's make a deal before we both get nothing! I'm offering you 3000, which is better than getting nothing at all.",Alice,9,
,,,Bob,9,reject
2000.0,8000.0,"I'm not giving up yet! I'll give you a bit more, but I'm still going for the majority!",Bob,10,
,,,Alice,10,reject
7500.0,2500.0,"Bob, this is our last chance. We're both going to get nothing if we don't agree.  Take the 2500 or walk away with nothing.",Alice,11,
,,,Bob,11,accept
