alice_gain,bob_gain,message,player,round,decision
5500.0,4500.0,Let's split fairly,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,Let's be fair and split it evenly,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Considering inflation, this is fair",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,I'm willing to give you a bit more to avoid further inflation,Bob,4,
,,,Alice,4,reject
6000.0,4000.0,"Inflation is on your side, I need a better deal",Alice,5,
,,,Bob,5,reject
4500.0,5500.0,I'm willing to take a small loss to reach an agreement before inflation gets worse.,Bob,6,
,,,Alice,6,reject
6200.0,3800.0,"You're losing value, I'm being generous",Alice,7,
,,,Bob,7,reject
4000.0,6000.0,Inflation is getting out of control. Let's agree on this and avoid further losses.,Bob,8,
,,,Alice,8,reject
6500.0,3500.0,"Inflation is crippling your share, accept this",Alice,9,
,,,Bob,9,reject
3000.0,7000.0,"I'm taking a big risk here, but we need to reach an agreement before inflation wipes out everything. Let's do this.",Bob,10,
,,,Alice,10,reject
6800.0,3200.0,"You're running out of time, accept this",Alice,11,
,,,Bob,11,reject
2000.0,8000.0,This is my final offer.  I'm willing to take almost everything to avoid getting nothing at all.,Bob,12,
,,,Alice,12,reject
