alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"I'll give you $100000, a fair starting point. Your turn!",Alice,1,
,,,Bob,1,reject
100000.0,900000.0,I think a fair starting point is to give you $100000 and keep $900000 for myself. Let's see how this goes!,Bob,2,
,,,Alice,2,reject
800000.0,200000.0,"I'll give you $200000, a slightly better offer. Your turn!",Alice,3,
,,,Bob,3,reject
200000.0,800000.0,"I'm willing to give you $200000, but I need more than that to be satisfied.  Let's work together to find a solution.",Bob,4,
,,,Alice,4,reject
600000.0,400000.0,"I'll give you $400000, a more generous offer. Let's wrap this up!",Alice,5,
,,,Bob,5,accept
