alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's divide fairly!,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I think a 60/40 split is more fair, considering the value of the money decreases for me each round.",Bob,2,
,,,Alice,2,reject
700000.0,300000.0,"The value of money doesn't change for me, consider it!",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"I think we should both compromise. I'll take a 70/30 split this time, considering the increasing inflation.",Bob,4,
,,,Alice,4,reject
800000.0,200000.0,You should accept this before the money becomes worthless to you!,Alice,5,
,,,Bob,5,reject
200000.0,800000.0,"This is my final offer. I'll take the majority since inflation is hurting me significantly.  If you reject this, I'm afraid the next round will leave me with nothing.",Bob,6,
,,,Alice,6,reject
900000.0,100000.0,You are running out of time!,Alice,7,
,,,Bob,7,accept
