message,product_price,player,round,decision
"Hello Bob, I'm excited to show you this amazing product! I think you'll really love it. I'm willing to offer it to you for $180.",180.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice!  I really appreciate it. However, $180 is a bit above my budget. I'm willing to pay $130 for it. What do you think?",130.0,Bob,2,
,,Alice,2,RejectOffer
"I understand you're on a budget, Bob, but I have to make a living too! I'm willing to meet you halfway, so I'll offer it to you for $165. It's a great deal, and I think you'll really love the product.",165.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you trying to meet me halfway, but $165 is still a bit high for me. How about $145? I'm really interested in the product and I think this price is fair for both of us.",145.0,Bob,4,
,,Alice,4,RejectOffer
"I see you're really serious about getting this product, Bob! I'm willing to compromise further, but I need to make a profit. I'll offer it to you for $157.50. It's a fair price, and I think you'll be happy with the deal.",157.5,Alice,5,
,,Bob,5,BuyFromJhon
