alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's make a deal.  I'm feeling generous today, Bob.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Alice, let's be reasonable. I'm proposing a 60/40 split in my favor. Take it or leave it.",Bob,2,
,,,Alice,2,reject
700000.0,300000.0,"Bob, your offer was too greedy. I'm being fair, but the clock is ticking.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Alice, time is running out for both of us. I'm proposing a 55/45 split - my final offer.",Bob,4,
,,,Alice,4,reject
650000.0,350000.0,"Bob, this is getting ridiculous. I'm taking a hit on my last offer.  Take it before the deal gets worse for you!",Alice,5,
,,,Bob,5,accept
