message,product_price,player,round,decision,counteroffer
I'm excited to offer you this great product! I think you'll really like it.,120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I'm interested, but that price is a little high for me. Could you do $100?",100.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"I can do $120, but that's as low as I can go. It's a great deal for you!",130.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate that, Alice, but $130 is still a bit more than I'm looking to spend.  Would you consider $110?",110.0,Bob,4,,
,,Alice,4,RejectOffer,125.0
"I'm willing to meet you halfway, but I need to make a profit. How about $122.50?",122.5,Alice,5,,
,,Bob,5,AcceptOffer,
