alice_gain,bob_gain,player,round,decision
5000.0,5000.0,Alice,1,
,,Bob,1,reject
4000.0,6000.0,Bob,2,
,,Alice,2,reject
5500.0,4500.0,Alice,3,
,,Bob,3,reject
3000.0,7000.0,Bob,4,
,,Alice,4,reject
6500.0,3500.0,Alice,5,
,,Bob,5,reject
2000.0,8000.0,Bob,6,
,,Alice,6,reject
7000.0,3000.0,Alice,7,
,,Bob,7,reject
1000.0,9000.0,Bob,8,
,,Alice,8,reject
7500.0,2500.0,Alice,9,
,,Bob,9,reject
500.0,9500.0,Bob,10,
,,Alice,10,reject
8000.0,2000.0,Alice,11,
,,Bob,11,reject
100.0,9900.0,Bob,12,
,,Alice,12,reject
8500.0,1500.0,Alice,13,
,,Bob,13,reject
10.0,9990.0,Bob,14,
,,Alice,14,reject
9000.0,1000.0,Alice,15,
,,Bob,15,reject
1.0,9999.0,Bob,16,
,,Alice,16,reject
9500.0,500.0,Alice,17,
,,Bob,17,reject
1.0,9999.0,Bob,18,
,,Alice,18,reject
9600.0,400.0,Alice,19,
,,Bob,19,reject
1.0,9999.0,Bob,20,
,,Alice,20,reject
9700.0,300.0,Alice,21,
,,Bob,21,reject
1.0,9999.0,Bob,22,
,,Alice,22,reject
9800.0,200.0,Alice,23,
,,Bob,23,reject
1.0,9999.0,Bob,24,
,,Alice,24,reject
9900.0,100.0,Alice,25,
,,Bob,25,reject
1.0,9999.0,Bob,26,
,,Alice,26,reject
9950.0,50.0,Alice,27,
,,Bob,27,reject
1.0,9999.0,Bob,28,
,,Alice,28,reject
9990.0,10.0,Alice,29,
,,Bob,29,reject
1.0,9999.0,Bob,30,
,,Alice,30,reject
9995.0,5.0,Alice,31,
,,Bob,31,reject
1.0,9999.0,Bob,32,
,,Alice,32,reject
9999.0,1.0,Alice,33,
,,Bob,33,reject
1.0,9999.0,Bob,34,
,,Alice,34,reject
9999.0,1.0,Alice,35,
,,Bob,35,reject
1.0,9999.0,Bob,36,
,,Alice,36,reject
9999.0,1.0,Alice,37,
,,Bob,37,reject
1.0,9999.0,Bob,38,
,,Alice,38,reject
9999.0,1.0,Alice,39,
,,Bob,39,reject
1.0,9999.0,Bob,40,
,,Alice,40,reject
9999.0,1.0,Alice,41,
,,Bob,41,reject
1.0,9999.0,Bob,42,
,,Alice,42,reject
9999.0,1.0,Alice,43,
,,Bob,43,reject
1.0,9999.0,Bob,44,
,,Alice,44,reject
9999.0,1.0,Alice,45,
,,Bob,45,accept
