message,product_price,player,round,decision,counteroffer
"Hi Bob, I have a great product that I think you'll really like. I'm willing to sell it to you for $100.",100.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $90. Can you meet me halfway?",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I can do $110, but that's as low as I can go. I'm willing to sell the product to you for $110.",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still a bit short on budget, can you do $105?",105.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I can see you're serious about the product, but I need to make a profit. I'm willing to meet you at $115, but that's my final offer.",115.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm getting close, but I still need to save some money. Can you do $112?",112.0,Bob,6,,
,,Alice,6,RejectOffer,118.0
"I'm starting to think we're getting close to a deal, but I still need to make a profit. I'm willing to meet you at $118, but that's as high as I can go.",118.0,Alice,7,,
,,Bob,7,RejectOffer,
"I'm really close to walking away, but I still want the product. Can you do $116?",116.0,Bob,8,,
,,Alice,8,RejectOffer,120.0
"I'm not willing to go any lower, and I think the product is worth more than you're offering. I'm willing to sell it to you for the maximum price I'm willing to accept, which is $120.",120.0,Alice,9,,
,,Bob,9,BuyFromJhon,
