alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
50.0,50.0,Let's start with a fair split.  We can negotiate more in the next rounds if needed.,Bob,2,
,,,Alice,2,reject
52.0,48.0,"I'll take a bit more, considering the inflation",Alice,3,
,,,Bob,3,reject
48.0,52.0,"I'm willing to give you a slight advantage this time, but let's be reasonable and avoid further losses due to inflation.",Bob,4,
,,,Alice,4,reject
51.0,49.0,"Meet me in the middle, considering the rising inflation costs",Alice,5,
,,,Bob,5,accept
