product_price,player,round,decision
600000.0,Alice,1,
,Bob,1,RejectOffer
420000.0,Bob,2,
,Alice,2,RejectOffer
500000.0,Alice,3,
,Bob,3,RejectOffer
375000.0,Bob,4,
,Alice,4,RejectOffer
450000.0,Alice,5,
,Bob,5,RejectOffer
350000.0,Bob,6,
,Alice,6,RejectOffer
400000.0,Alice,7,
,Bob,7,RejectOffer
320000.0,Bob,8,
,Alice,8,RejectOffer
380000.0,Alice,9,
,Bob,9,RejectOffer
310000.0,Bob,10,
,Alice,10,RejectOffer
350000.0,Alice,11,
,Bob,11,RejectOffer
300000.0,Bob,12,
,Alice,12,RejectOffer
330000.0,Alice,13,
,Bob,13,RejectOffer
295000.0,Bob,14,
,Alice,14,RejectOffer
320000.0,Alice,15,
,Bob,15,RejectOffer
290000.0,Bob,16,
,Alice,16,RejectOffer
310000.0,Alice,17,
,Bob,17,BuyFromJhon
