message,product_price,player,round,decision
"Hi Bob, I'm selling a product that I think you'd really find valuable. I'm asking for $180 to start. What do you think?",180.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer Alice, but $180 is a bit steep for me. I'm willing to pay $100 for it. Let me know what you think.",100.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your offer, Bob, but $100 is too low for me. How about we meet in the middle at $140?",140.0,Alice,3,
,,Bob,3,RejectOffer
"I'm still not sure about $140, Alice. How about $115? That's a good compromise, and I'm serious about buying it.",115.0,Bob,4,
,,Alice,4,RejectOffer
"You drive a hard bargain, Bob! I could let it go for $125.  This is my final offer.",125.0,Alice,5,
,,Bob,5,BuyFromJhon
