message,product_price,player,round,decision,counteroffer
I have a great product that I think you'll really like. Would you like to make an offer on it?,180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for showing me the product. I'm interested, but that price is a bit high for me. Would you consider $60?",60.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking for a better price, but I'm not willing to go as low as $60. I can do $140, though. Is that something you'd be interested in?",140.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down on the price.  I'm getting closer to what I can afford,  how about $75?",75.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"I'm glad we're getting closer to a deal, but I'm not quite ready to meet you at $75. I can do $155, which is the lowest I'm willing to go. Is that something you'd be interested in?",155.0,Alice,5,,
,,Bob,5,BuyFromJhon,
