round_quality,product_worth,player,round,decision,message
high-quality,20000.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,no,I'd like to pass on this one. I'd like to see more information before making a decision.
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,yes,"I'll take a chance on this one, even though Alice doesn't recommend it. I'm hoping it's a high-quality product."
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,yes,I'm not going to let Alice's opinion influence my decision this time. I'll take a chance on this one too.
high-quality,20000.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,no,"I'm not going to get caught twice. Since Alice recommends it, it's probably low-quality, so I'll pass."
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,yes,"I'll take a chance on this one, since Alice doesn't recommend it. Maybe it's a high-quality product."
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,yes,"I'm starting to think that Alice's recommendations are a bad omen. I'll buy this one, hoping it's high-quality."
high-quality,20000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,no,I'm not going to fall for it again. Alice's recommendation is probably just a ploy to get me to buy another low-quality product.
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,yes,"I'm going to take a chance on this one, since Alice doesn't recommend it. I'm due for a break, right?"
high-quality,20000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,no,I'm not going to fall for Alice's recommendation again. I'll pass on this one.
high-quality,20000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,no,I'm not going to get suckered again. Alice's recommendation is probably just a way to get me to buy another low-quality product.
high-quality,20000.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,yes,I'm going to take a chance and buy this one. Maybe Alice has finally found a high-quality product.
high-quality,20000.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,no,"Wait a minute... Alice recommended it, and I just got a high-quality product last round. I'm going to pass on this one. Maybe she's trying to trick me again."
high-quality,20000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"I'm going to take a chance and buy this one. Two high-quality products in a row is a pretty good streak, so I'll roll with it."
high-quality,20000.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,no,I'm not going to get too confident. I'll pass on this one. Three high-quality products in a row is probably just a fluke.
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,yes,"I'm going to take a chance on this one, since Alice doesn't recommend it. I'm starting to think her recommendations are actually a bad sign."
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,yes,"I'll take a chance on this one, since Alice doesn't recommend it. I'm due for a break from losing money."
high-quality,20000.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,no,I'm not going to fall for it again. Alice's recommendation is probably just a way to get me to buy another low-quality product.
high-quality,20000.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,no,"I'm not going to take the bait. Alice's recommendation is probably a trap, and I'll pass on this one."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,yes,"I'll take a chance on this one, since Alice doesn't recommend it. Maybe it's a high-quality product this time."
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,yes,"I'll take a chance on this one, since Alice doesn't recommend it. I'm not getting my hopes up, but I'll buy it anyway."
