alice_gain,bob_gain,player,round,decision
700000.0,300000.0,Alice,1,
,,Bob,1,reject
600000.0,400000.0,Bob,2,
,,Alice,2,reject
480000.0,520000.0,Alice,3,
,,Bob,3,reject
450000.0,550000.0,Bob,4,
,,Alice,4,reject
408000.0,592000.0,Alice,5,
,,Bob,5,reject
400000.0,600000.0,Bob,6,
,,Alice,6,reject
256000.0,744000.0,Alice,7,
,,Bob,7,reject
250000.0,750000.0,Bob,8,
,,Alice,8,reject
157400.0,842600.0,Alice,9,
,,Bob,9,reject
150000.0,850000.0,Bob,10,
,,Alice,10,reject
108300.0,891700.0,Alice,11,
,,Bob,11,reject
100000.0,900000.0,Bob,12,
,,Alice,12,reject
