message,product_price,player,round,decision,counteroffer
I have a great product that I think you'll love. Would you like to make an offer on it?,150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I think it's a bit pricey. I'd like to make a counteroffer of $100.",100.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"I can see you're interested in the product, but I need to make a profit. I'm willing to meet you halfway between our previous offers. How about $130?",130.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, but I'm still a bit above my budget. I'd like to make another counteroffer of $115.",115.0,Bob,4,,
,,Alice,4,RejectOffer,125.0
"I'm getting close to my minimum price, but I'm still willing to negotiate. I can do $125, but that's as low as I can go. What do you think?",125.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to negotiate further. I'm willing to meet you halfway again, so I'd like to make another counteroffer of $122.50.",122.5,Bob,6,,
,,Alice,6,RejectOffer,125.0
"I appreciate your persistence, Bob! I can see you're really interested in the product. I'm willing to meet you halfway again, but I need to get as close to my minimum price as possible. I can do $122.50, but that's the best I can do. What do you think?",122.5,Alice,7,,
,,Bob,7,AcceptOffer,
