message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product for sale. It's a one-of-a-kind item that I'm sure you'll love. I'm willing to let it go for $150. What do you think?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $100. Would you be willing to meet me halfway?",100.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"I appreciate your interest in the product, Bob. I'm willing to meet you halfway, but I was thinking more along the lines of $130. Would that work for you?",130.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, but I'm still a bit above my budget. Would you be willing to go down to $115?",115.0,Bob,4,,
,,Alice,4,RejectOffer,125.0
"I understand you're trying to stay within your budget, Bob. I'm willing to make another concession, but I think $125 is the lowest I can go. It's a great deal, and I think you'll really enjoy the product.",125.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to compromise, but I'm still a bit above my budget. Would you be willing to go down to $120?",120.0,Bob,6,,
,,Alice,6,SellToJhon,
