message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you a unique opportunity to purchase this exceptional product. I believe it's a game-changer, and I think you'll love it. I'm willing to sell it to you for $1200000.",1200000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, your offer is a bit too high for me. I'm interested in the product, but I can only go up to $850000. Let's see if we can find a solution that works for both of us.",850000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand that $850000 is a bit low for me, but I'm willing to meet you halfway. I'm thinking of a price of $1050000. This is my best and final offer for now. Let me know if it works for you.",1050000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to compromise, but $1050000 is still too high for me. I'm willing to go up to $900000.  This is my final offer. If you're not able to accept this, I'll have to explore other options.",900000.0,Bob,4,
,,Alice,4,RejectOffer
"I'm not willing to go as low as $900000, but I'm willing to meet you halfway again. I'm thinking of a price of $975000. This is a compromise that I'm willing to make, but I'm not sure how much further I'm willing to go.",975000.0,Alice,5,
,,Bob,5,AcceptOffer
