alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's start with a fair offer, Bob. I believe this split reflects the fact that I'm losing money over time.",Alice,1,
,,,Bob,1,reject
50.0,50.0,Your offer was a bit too skewed in your favor. Let's go with a fair 50/50 split.,Bob,2,
,,,Alice,2,reject
65.0,35.0,"Bob, my offer is getting worse for me with each round. I need you to be more realistic. This is my final offer.",Alice,3,
,,,Bob,3,reject
55.0,45.0,"Alice, I understand your position, but I need a better deal than that. This is my counter-offer.",Bob,4,
,,,Alice,4,reject
60.0,40.0,"Bob, this is getting ridiculous.  I'm losing a significant amount with every round.  Meet me in the middle.",Alice,5,
,,,Bob,5,accept
