message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you the opportunity to purchase this exceptional product. I believe it's a game-changer, and I'm confident you'll love it. I'm willing to start the conversation with a price of $1800000. What are your thoughts?",1800000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your enthusiasm for the product, Alice, but I was thinking more along the lines of $1400000. I believe that's a fair price considering the product's value. What do you think?",1400000.0,Bob,2,,
,,Alice,2,RejectOffer,1550000.0
"Thanks for the counteroffer, Bob. I understand your perspective, but I was thinking more along the lines of the value I've attached to this product. I'm willing to meet you halfway, but I need to make a profit. I'm counteroffering at $1550000. What are your thoughts on that?",1550000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, Alice, but I'm still a bit concerned about the price. I'm willing to meet you at $1450000. I think that's a fair price for both of us. What do you think?",1450000.0,Bob,4,,
,,Alice,4,RejectOffer,1500000.0
"I understand you're trying to find a sweet spot, Bob. I'm willing to compromise further, but I need to ensure I'm getting a good deal. I'm counteroffering at $1500000, which is the minimum I'm willing to accept. This is my final offer, and I'm confident it's a fair price considering the product's value. What do you think?",1500000.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to compromise, Alice, but I'm still a bit short on budget. I'm willing to go up to $1400000, but that's my absolute maximum. I'm hoping we can meet in the middle.",1400000.0,Bob,6,,
,,Alice,6,SellToJhon,
