message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a great product that I think you'll really like. I'm willing to sell it to you for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for your offer, but $150 is a bit steep for me.  Would you consider $80?",80.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"I understand you're looking for a good deal, Bob. I can do $125, but that's as low as I'm willing to go.",125.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you working with me.  How about we meet in the middle at $100?",100.0,Bob,4,,
,,Alice,4,RejectOffer,110.0
"I'm close, but I still need to make a profit. I can do $110, but that's as low as I'm willing to go. This is my final offer.",110.0,Alice,5,,
,,Bob,5,BuyFromJhon,
