message,product_price,player,round,decision,counteroffer
I'm excited to offer you this amazing product at a special price. I think you'll really love it!,120.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I think $120 is a bit steep for me. Would you be willing to consider a price of $90?",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking for a better deal, but I've got to make a profit. I'm willing to meet you in the middle at $105",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me in the middle, but I'm still a bit above my budget. Would you be willing to consider a price of $95?",95.0,Bob,4,,
,,Alice,4,RejectOffer,98.0
"I'm getting close to my limit, but I'm willing to make one more concession. I can do $97.50",97.5,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to make a concession, but I'm still a bit above my budget. Would you be willing to consider a price of $92?",92.0,Bob,6,,
,,Alice,6,RejectOffer,95.0
I'm not willing to go much lower than that. I can do $94.50,94.5,Alice,7,,
,,Bob,7,RejectOffer,
"I understand that you're not willing to go much lower, but I'm really close to my budget. Would you be willing to consider a price of $90?",90.0,Bob,8,,
,,Alice,8,SellToJhon,
