alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, Bob. I get a bit more since I'm losing money to inflation with each round.",Alice,1,
,,,Bob,1,reject
5500.0,4500.0,"I understand your position Alice, but I need a bit more. How about we meet in the middle?",Bob,2,
,,,Alice,2,reject
5700.0,4300.0,"Bob, my offer is decreasing with inflation. It makes sense to settle sooner rather than later. ",Alice,3,
,,,Bob,3,reject
5200.0,4800.0,"Alice, I'm aiming for a fair deal. This offer considers the inflation impacting your share.",Bob,4,
,,,Alice,4,reject
5400.0,4600.0,"Bob, this is getting ridiculous.  Let's be realistic and settle this before the inflation eats up all the gains.",Alice,5,
,,,Bob,5,accept
