product_price,player,round,decision
650000.0,Alice,1,
,Bob,1,RejectOffer
550000.0,Bob,2,
,Alice,2,RejectOffer
600000.0,Alice,3,
,Bob,3,RejectOffer
575000.0,Bob,4,
,Alice,4,RejectOffer
590000.0,Alice,5,
,Bob,5,RejectOffer
585000.0,Bob,6,
,Alice,6,RejectOffer
587500.0,Alice,7,
,Bob,7,RejectOffer
587250.0,Bob,8,
,Alice,8,RejectOffer
588000.0,Alice,9,
,Bob,9,RejectOffer
587500.0,Bob,10,
,Alice,10,RejectOffer
588500.0,Alice,11,
,Bob,11,RejectOffer
587000.0,Bob,12,
,Alice,12,RejectOffer
588000.0,Alice,13,
,Bob,13,BuyFromJhon
