message,product_price,player,round,decision
"Hi Bob, I'm offering this item for sale at $200. I believe it's a fantastic deal and worth considering.",200.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer, but $200 is a bit too high for me. Would you consider $60?",60.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for your offer. I understand your position, but $60 is too low for me.  Could you do $130?",130.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate you considering my offer. How about we meet in the middle at $90?",90.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate your willingness to negotiate. How about we settle at $110? That's a significant reduction on my initial offer.",110.0,Alice,5,
,,Bob,5,BuyFromJhon
