alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly, no need to overthink it!",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,"You're being too generous, I'll take the majority!",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"I'll give you a bit more, but I'm not getting taken advantage of!",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"You're getting closer, but I want more!",Bob,4,
,,,Alice,4,reject
6500.0,3500.0,"I'm getting closer to my target, but I'll give you a bit more!",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"I'm going back to my original idea, but I'll give you a chance to reconsider",Bob,6,
,,,Alice,6,accept
