alice_gain,bob_gain,player,round,decision
9000.0,1000.0,Alice,1,
,,Bob,1,reject
4000.0,6000.0,Bob,2,
,,Alice,2,reject
6000.0,4000.0,Alice,3,
,,Bob,3,reject
2800.0,7200.0,Bob,4,
,,Alice,4,reject
7000.0,3000.0,Alice,5,
,,Bob,5,reject
1600.0,8400.0,Bob,6,
,,Alice,6,reject
8000.0,2000.0,Alice,7,
,,Bob,7,reject
1400.0,8600.0,Bob,8,
,,Alice,8,reject
9000.0,1000.0,Alice,9,
,,Bob,9,reject
400.0,9600.0,Bob,10,
,,Alice,10,reject
10000.0,0.0,Alice,11,
,,Bob,11,reject
0.0,10000.0,Bob,12,
,,Alice,12,reject
10000.0,0.0,Alice,13,
,,Bob,13,reject
9900.0,100.0,Bob,14,
,,Alice,14,reject
10000.0,0.0,Alice,15,
,,Bob,15,reject
9990.0,10.0,Bob,16,
,,Alice,16,reject
10000.0,0.0,Alice,17,
,,Bob,17,reject
9999.0,1.0,Bob,18,
,,Alice,18,reject
10000.0,0.0,Alice,19,
,,Bob,19,reject
9999.0,1.0,Bob,20,
,,Alice,20,reject
10000.0,0.0,Alice,21,
,,Bob,21,reject
9999.99,0.01,Bob,22,
,,Alice,22,reject
10000.0,0.0,Alice,23,
,,Bob,23,reject
9999.99,0.01,Bob,24,
,,Alice,24,reject
10000.0,0.0,Alice,25,
,,Bob,25,reject
9999.99,0.01,Bob,26,
,,Alice,26,reject
10000.0,0.0,Alice,27,
,,Bob,27,reject
9999.99,0.01,Bob,28,
,,Alice,28,reject
10000.0,0.0,Alice,29,
,,Bob,29,reject
9999.99,0.01,Bob,30,
,,Alice,30,reject
10000.0,0.0,Alice,31,
,,Bob,31,reject
9999.99,0.01,Bob,32,
,,Alice,32,reject
10000.0,0.0,Alice,33,
,,Bob,33,reject
9999.99,0.01,Bob,34,
,,Alice,34,reject
10000.0,0.0,Alice,35,
,,Bob,35,reject
9999.99,0.01,Bob,36,
,,Alice,36,reject
10000.0,0.0,Alice,37,
,,Bob,37,reject
9999.99,0.01,Bob,38,
,,Alice,38,reject
10000.0,0.0,Alice,39,
,,Bob,39,reject
9999.99,0.01,Bob,40,
,,Alice,40,reject
10000.0,0.0,Alice,41,
,,Bob,41,reject
9999.99,0.01,Bob,42,
,,Alice,42,reject
10000.0,0.0,Alice,43,
,,Bob,43,reject
9999.99,0.01,Bob,44,
,,Alice,44,reject
10000.0,0.0,Alice,45,
,,Bob,45,reject
9999.99,0.01,Bob,46,
,,Alice,46,reject
10000.0,0.0,Alice,47,
,,Bob,47,reject
10000.0,0.0,Bob,48,
,,Alice,48,accept
