alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be fair and start with a reasonable split,Alice,1,
,,,Bob,1,reject
40.0,60.0,"Your turn to be fair, considering the inflation",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering inflation, let's meet in the middle",Alice,3,
,,,Bob,3,reject
35.0,65.0,This offer accounts for the rapid inflation affecting your share.,Bob,4,
,,,Alice,4,reject
55.0,45.0,"Inflation hurts me more, so let's adjust accordingly",Alice,5,
,,,Bob,5,reject
30.0,70.0,"Time is running out, and your share is rapidly diminishing.  This is a generous offer, all things considered.",Bob,6,
,,,Alice,6,accept
