message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you a unique opportunity to purchase a high-quality item that I'm confident you'll love. I'm looking for $150 for it.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested, but $150 is a bit more than I'm comfortable spending right now. I'd be willing to pay $120 for it. Let me know what you think.",120.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand where you're coming from, Bob, but I'm not willing to go as low as $120. I'm willing to meet you halfway, so I'm counteroffering $140. What do you think?",140.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you being willing to compromise, Alice. $140 is still a bit more than I'm looking to spend.  I'm happy to offer $130.  Let's see if we can find common ground there.",130.0,Bob,4,,
,,Alice,4,RejectOffer,135.0
"I'm glad we're still in negotiations, Bob! I'm willing to make another concession, but I need to make sure I'm fairly compensated for the product. I'm counteroffering $135. Is that a price you're comfortable with?",135.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate your willingness to negotiate.  However, $135 is still a bit higher than my budget. I'm willing to go up to $132.  Let's see if we can find a final agreement here.",132.0,Bob,6,,
,,Alice,6,SellToJhon,
