message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this fantastic product. Given its value, I believe a price of $20,000 is fair. What do you think?",20000.0,Alice,1,,
,,Bob,1,RejectOffer,15000.0
"I'm still a bit hesitant about the price. Can you meet me at $16,500?",16500.0,Bob,2,,
,,Alice,2,RejectOffer,
"I understand your hesitation, Bob, but the value of this product is truly significant.  How about we meet in the middle at $18,250?",18250.0,Alice,3,,
,,Bob,3,RejectOffer,16000.0
"I'm still not convinced that $17,000 is the best price. Can you meet me at $16,000?",16000.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I appreciate your willingness to negotiate.  To show you I'm serious about closing this deal, I'm willing to come down to $17,500. This is my final offer.",17500.0,Alice,5,,
,,Bob,5,RejectOffer,15500.0
"I'm still not convinced that $17,000 is the best price. Can you meet me at $16,250?",16250.0,Bob,6,,
,,Alice,6,AcceptOffer,
