alice_gain,bob_gain,player,round,decision
999999.0,1.0,Alice,1,
,,Bob,1,reject
1.0,999999.0,Bob,2,
,,Alice,2,reject
999990.0,10.0,Alice,3,
,,Bob,3,reject
10.0,999990.0,Bob,4,
,,Alice,4,reject
999950.0,50.0,Alice,5,
,,Bob,5,reject
50.0,999950.0,Bob,6,
,,Alice,6,reject
999900.0,100.0,Alice,7,
,,Bob,7,reject
100.0,999900.0,Bob,8,
,,Alice,8,reject
999850.0,150.0,Alice,9,
,,Bob,9,reject
150.0,999850.0,Bob,10,
,,Alice,10,reject
999750.0,250.0,Alice,11,
,,Bob,11,reject
250.0,999750.0,Bob,12,
,,Alice,12,accept
