message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you our premium product, which I believe would greatly benefit your business. Considering its value and the impact it could have on your operations, I propose a price of $1,350,000 for the product. This offer includes comprehensive support and customization options to ensure it meets your specific needs.",1350000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. While I agree your product is valuable, the price point is a little high for me. I'd be willing to purchase it for $1,000,000.",1000000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your response, Bob. I appreciate your interest in our product. In light of your offer, I would like to counter with a proposal of $1,150,000 for the product. This price includes all the benefits we discussed, along with some additional perks that I believe will further enhance its value for your business.",1150000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate the additional perks you're offering. To be frank, my budget allows for $1,050,000.  If you're able to meet that, I'm ready to close the deal.",1050000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your prompt response, Bob. I understand your budget constraints and am willing to accommodate them. For $1,075,000, the product will come with an extended warranty and priority customer support services, which I believe will add significant value to your investment.",1075000.0,Alice,5,
,,Bob,5,AcceptOffer
