message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a great product that I think you'll really like. Would you like to make an offer on it?",90.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product, but $90 is a bit too high for me. Would you consider $70?",70.0,Bob,2,,
,,Alice,2,RejectOffer,85.0
"I understand you're looking for a good deal, Bob. I can do $82.50, but that's as low as I'm willing to go. Would you be willing to meet me at this price?",82.5,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice.  How about we meet in the middle at $76?",76.0,Bob,4,,
,,Alice,4,RejectOffer,80.0
"I'm not sure I can go as low as $76, Bob. But I can try to meet you halfway from $82.50. How about $79?",79.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm glad we're getting closer, Alice. Every dollar counts for me. How about $77? That's a fair compromise, don't you think?",77.0,Bob,6,,
,,Alice,6,RejectOffer,82.0
"I'm not sure I'm comfortable going all the way to $77, Bob. But I can try to meet you halfway from $79. How about $78.50?",78.5,Alice,7,,
,,Bob,7,RejectOffer,
"Alice, I appreciate you working with me on the price.  I'm willing to offer $77.50, but that's really as high as I can go.",77.5,Bob,8,,
,,Alice,8,SellToJhon,
