message,product_price,player,round,decision
"Hi Bob, I have a great product for you that I think you'll be interested in. My asking price is $130. Let me know what you think!",130.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $110. Can you meet me at that price?",110.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest. While $110 is a good offer, I can't go that low. I'm willing to come down to $115.  Let's meet in the middle.",115.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your flexibility, but I'm still a bit above $115. Can you meet me at $108? I'm willing to make a serious offer, but I need to stay within my budget.",108.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your budget constraints. I'm willing to go down to $112. It's a fair price for a great product, and I think we can reach an agreement.",112.0,Alice,5,
,,Bob,5,RejectOffer
"I'm getting closer to a deal, but I'm still a bit away from my target. Can you meet me at $105? I think that's a fair price for both of us.",105.0,Bob,6,
,,Alice,6,SellToJhon
