product_price,player,round,decision
9000.0,Alice,1,
,Bob,1,RejectOffer
8500.0,Bob,2,
,Alice,2,RejectOffer
8800.0,Alice,3,
,Bob,3,RejectOffer
8600.0,Bob,4,
,Alice,4,RejectOffer
8700.0,Alice,5,
,Bob,5,RejectOffer
8650.0,Bob,6,
,Alice,6,RejectOffer
8680.0,Alice,7,
,Bob,7,RejectOffer
8650.0,Bob,8,
,Alice,8,RejectOffer
8660.0,Alice,9,
,Bob,9,RejectOffer
8630.0,Bob,10,
,Alice,10,RejectOffer
8640.0,Alice,11,
,Bob,11,RejectOffer
8620.0,Bob,12,
,Alice,12,RejectOffer
8625.0,Alice,13,
,Bob,13,RejectOffer
8610.0,Bob,14,
,Alice,14,RejectOffer
8615.0,Alice,15,
,Bob,15,BuyFromJhon
