message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $90. Can you meet me at that price?",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're interested in the product, but I'm not sure I can meet you at $90. I can do $110, which is my lowest price. What do you think?",110.0,Alice,3,,
,,Bob,3,RejectOffer,
I'm still a bit hesitant at $110. I was thinking maybe we could meet in the middle at $100? That's the price I'm willing to pay for the product.,100.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I can see you're really interested in the product, and I appreciate your willingness to meet in the middle! I'm willing to come down a bit more, to $105. That's my best price, and I think it's a great deal for both of us.",105.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to come down to $105, but I'm still a bit above my budget. I'm willing to go up to $102, but that's as high as I can go. Can you meet me at that price?",102.0,Bob,6,,
,,Alice,6,RejectOffer,108.0
"I can see you're really close to making a decision, and I appreciate your flexibility! I'm willing to meet you at $108, which is my final offer. If you're willing to pay that, we can finalize the deal.",108.0,Alice,7,,
,,Bob,7,BuyFromJhon,
