alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair and reasonable, I get a bit more",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I understand you want a larger share, but I need a fair deal too. This is my counter-offer.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering the inflation, I'm being generous with this offer, think carefully",Alice,3,
,,,Bob,3,reject
50.0,50.0,Inflation is eating into our potential gains. Let's be fair and split it evenly.,Bob,4,
,,,Alice,4,reject
57.0,43.0,"I'll give you a tiny bit more, but I won't go lower than this",Alice,5,
,,,Bob,5,reject
52.0,48.0,"Alice, we're running out of time, and inflation is hurting us both, though it's hitting me harder.  This is my final offer for a reasonable compromise.",Bob,6,
,,,Alice,6,accept
