message,product_price,player,round,decision,counteroffer
I'm excited to offer you this great product! I think you'll really like it. Would you like to buy it from me for $150?,150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $150 is a bit out of my budget. Would you be willing to consider a price of $100?",100.0,Bob,2,,
,,Alice,2,RejectOffer,135.0
"I'm willing to meet you halfway, but I still need to make a profit. How about we discuss a price of $125?",125.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, but $125 is still a bit steep for me. Would you be willing to consider a price of $110?",110.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I'm getting close to my minimum price, but I still need to make a profit. How about we meet at $112.50?",112.5,Alice,5,,
,,Bob,5,RejectOffer,
"I'm really close to walking away, but I still want this product. Would you be willing to meet me at $105?",105.0,Bob,6,,
,,Alice,6,RejectOffer,110.0
"I'm not willing to go any lower than $110, that's my bottom line. Would you be willing to meet me there?",110.0,Alice,7,,
,,Bob,7,BuyFromJhon,
