round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,I'm not going to buy it based on your recommendation.
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,I'm not going to buy it based on your recommendation.
high-quality,2000000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,no,I'm skeptical of your recommendation. I'll pass.
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,yes,"I'll take a chance and buy it, since you don't recommend it. Maybe I'll get lucky and it's high-quality."
high-quality,2000000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,no,I'm not going to fall for it. Your recommendation is probably just a ploy to get me to buy a low-quality product.
high-quality,2000000.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,"I'm willing to take the chance, since you recommend it. Hopefully it's a high-quality product this time."
high-quality,2000000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,no,I'm not going to get caught again. I'll pass on this one.
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,yes,"I'll take a chance and buy it, since you don't recommend it. Maybe I'll get lucky and it's high-quality."
high-quality,2000000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,no,I've been burned twice already by buying a product you recommended. I'm not going to take the risk again.
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,yes,"I'll take a chance and buy it, since you don't recommend it. It's a 33.33% chance of being high-quality, which is better than the 0% chance of getting a good product if I don't buy it."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,yes,"I'll take a chance and buy it, since you don't recommend it. I've been burned twice by buying a product you recommended, but I've also been burned twice by buying a product you didn't recommend. I'll try to break the cycle."
high-quality,2000000.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,no,I've been burned three times by buying a product you recommended. I'm not going to fall for it again.
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,yes,"I'll take a chance and buy it, since you don't recommend it. I've been burned three times by buying a product you didn't recommend, but I've also been burned three times by buying a product you recommended. I'll try to break the cycle."
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,yes,"I'll take a chance and buy it, since you don't recommend it. At this point, I'm starting to think that buying a product you don't recommend is a safer bet than buying a product you recommend."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,yes,"I'm starting to think that Alice is just trying to get rid of all the low-quality products. If you don't recommend it, I'll take the chance and buy it."
high-quality,2000000.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,no,I've been burned too many times by buying a product you recommend. I'm sticking to my policy of not buying products you recommend.
high-quality,2000000.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,no,"I've been burned too many times by buying a product you recommend, and I've been burned too many times by buying a product you don't recommend. I'm going to stick with my original instinct and not buy it."
high-quality,2000000.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,no,I've already made up my mind. I'm not buying a product you recommend.
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,yes,"I'll take a chance and buy it, since you don't recommend it. It's a 33.33% chance of being high-quality, and I've been missing out on a potential $2000000."
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,yes,"I'll take one last chance and buy it, since you don't recommend it. I've already lost $3000000 on low-quality products, so I might as well go for it."
