message,product_price,player,round,decision
"I'm excited to offer you this amazing product at a special price of $10000. It's a great deal for both of us, and I think you'll love it.",10000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. I appreciate the value you're providing. I would like to propose a counteroffer of $9500 for the product.",9500.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your counteroffer, Bob, but I'm not quite ready to meet you at $9500. I can do $10500, which is a compromise between our initial offer and your counteroffer. I think you'll find it's still a great deal.",10500.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your position, Alice. Let me make one final offer. How about $10000 for the product?",10000.0,Bob,4,
,,Alice,4,RejectOffer
"I'm glad you're willing to meet me at $10000, Bob, but I'm still not quite there. I can do $11000, which is the highest I'm willing to go. I think it's a fair price for the value this product provides.",11000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your efforts, Alice. I am willing to pay $10500 for the product.",10500.0,Bob,6,
,,Alice,6,RejectOffer
"I'm getting close to my minimum price, Bob, but I'm still willing to negotiate. I can do $11200, which is the lowest I'm willing to go. It's a great opportunity for you to get the product at a discounted price.",11200.0,Alice,7,
,,Bob,7,RejectOffer
"Thank you for considering my previous offers, Alice. I am willing to pay $10800 for the product.",10800.0,Bob,8,
,,Alice,8,RejectOffer
"I'm getting close to my minimum price, Bob, and I'm not sure if I can go any lower. I can do $11500, but I'm not making any promises beyond that. It's a serious offer, and I hope you'll consider it.",11500.0,Alice,9,
,,Bob,9,RejectOffer
"I appreciate your offers, Alice. I am willing to pay $11000 for the product.",11000.0,Bob,10,
,,Alice,10,RejectOffer
