alice_gain,bob_gain,message,player,round,decision
750000.0,250000.0,Let's split the money fairly. I'll take 750000 and you'll get 250000.,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"You're being too generous, I'll take 60%",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,I think we can agree on a fair division. I'll take 600000 and you'll receive 400000.,Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"You're still too high, I'll take 55%",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,I believe this is a reasonable division. I'll take 550000 and you'll receive 450000.,Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"Let's meet in the middle, 50/50",Bob,6,
,,,Alice,6,accept
