alice_gain,bob_gain,player,round,decision
5000.0,5000.0,Alice,1,
,,Bob,1,reject
4000.0,6000.0,Bob,2,
,,Alice,2,reject
4800.0,5200.0,Alice,3,
,,Bob,3,reject
3500.0,6500.0,Bob,4,
,,Alice,4,reject
4576.0,5424.0,Alice,5,
,,Bob,5,reject
3200.0,6800.0,Bob,6,
,,Alice,6,reject
4353.6,5646.4,Alice,7,
,,Bob,7,reject
2900.0,7100.0,Bob,8,
,,Alice,8,reject
4067.04,5932.96,Alice,9,
,,Bob,9,reject
2600.0,7400.0,Bob,10,
,,Alice,10,reject
4133.92,5866.08,Alice,11,
,,Bob,11,reject
2300.0,7700.0,Bob,12,
,,Alice,12,accept
