alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a fair offer, Bob. I take a slightly larger share considering the inflation disadvantage I have.",Alice,1,
,,,Bob,1,reject
5500.0,4500.0,"Alice, your initial offer was a bit unbalanced. I'm proposing a more equitable split this time, acknowledging the inflation disadvantage you face.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Bob, let's be realistic.  I need a better deal than that to account for the inflation. This offer is a compromise.",Alice,3,
,,,Bob,3,reject
5300.0,4700.0,"Alice, we're getting close to a deal. This offer still provides you with a significant portion due to the inflation, but it's important to find a balance. Time is running out.",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"Bob, this is getting ridiculous. I'm offering a slightly better deal than last time, but we need to settle this quickly! The clock is ticking.",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"Alice, this is getting ridiculous. We need to settle this now before inflation eats away at the value. I'm proposing a 50/50 split - let's end this.",Bob,6,
,,,Alice,6,accept
