alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
45.0,55.0,Let's try a bit more in my favor this time,Bob,2,
,,,Alice,2,reject
58.0,42.0,"I'll compromise a bit, but I still want the bigger share",Alice,3,
,,,Bob,3,reject
43.0,57.0,"Come on, meet me in the middle, I'm losing value too",Bob,4,
,,,Alice,4,reject
56.0,44.0,"I'll go down a bit, but I'm losing value fast, hurry up!",Alice,5,
,,,Bob,5,reject
42.0,58.0,"You're losing value fast, I'll take a bit more",Bob,6,
,,,Alice,6,accept
